"날짜","출발지","도착지","구분","유형","일별이동횟수","수량"
"20140512","5083226","2056331","회수","N11",1,69
"20140804","5083226","2056331","회수","N11",1,87
"20140808","5083226","2056331","회수","N11",1,60
"20140805","5083226","2056331","회수","P13",1,1
"20140818","5113634","2179609","회수","PA12",1,7
"20140818","5083226","2056331","회수","N12",1,16
"20140813","5115152","2066007","회수","N11",1,244
"20140815","5113634","2179609","회수","PA11",1,2
"20140812","5113634","2179609","회수","PA12",1,5
"20140714","5115152","2016517","회수","N11",1,1328
"20140716","5115152","2016517","회수","N11",1,804
"20140716","5115152","2066007","회수","N11",1,244
"20140714","5083226","2056331","회수","N11",1,42
"20140718","5083226","2056331","회수","N11",1,37
"20140714","5113634","2179609","회수","PA11",1,15
"20140726","5113634","2179609","회수","PA11",1,4
"20140709","5115152","2016517","회수","N11",1,804
"20140711","5115152","2016517","회수","N11",1,804
"20140711","5083226","2056331","회수","N12",1,2
"20140721","5113634","2179609","회수","PA11",1,2
"20140630","5115152","2016517","회수","N11",1,1888
"20140703","5113634","2179609","회수","PA12",1,3
"20140701","5113634","2179609","회수","PA12",1,9
"20140704","5083226","2056331","회수","N11",1,50
"20140704","5083226","2056331","회수","N12",1,10
"20140704","5115152","2016517","회수","N11",1,1048
"20140702","5113634","2179609","회수","PA11",1,8
"20140702","5083226","2056331","회수","N12",1,11
"20140930","5115152","2016517","회수","N11",1,2168
"20140930","5083226","2056331","회수","N11",2,100
"20141001","5115152","2016517","회수","N11",1,1328
"20141002","5083226","2056331","회수","P14",1,5
"20141004","5115152","2066007","회수","N11",1,524
"20141016","5115152","2066007","회수","N11",1,524
"20141017","5083226","2056331","회수","N11",1,97
"20141013","5083226","2056331","회수","P14",1,8
"20141014","5113634","2179609","회수","PA11",1,6
"20141014","5115152","2016517","회수","N11",1,1048
"20141015","5083226","2056331","회수","N12",1,1
"20141018","5113634","2179609","회수","PA11",1,10
"20141018","5113634","2179609","회수","WP11",1,3
"20141018","5083226","2056331","회수","N11",1,82
"20141018","5115152","2016517","회수","N11",1,1364
"20141006","5113634","2179609","회수","PA11",1,7
"20140911","5083226","2056331","회수","N11",1,61
"20140906","5083226","2056331","회수","P14",1,12
"20140915","5113634","2179609","회수","PA12",1,12
"20140910","5113634","2179609","회수","PA12",1,5
"20140910","5115152","2016517","회수","N11",1,1888
"20140911","5113634","2179609","회수","PA11",1,8
"20140924","5115152","2066007","회수","N11",1,244
"20140923","5115152","2016517","회수","N11",1,804
"20140830","5115152","2016517","회수","N11",1,760
"20140902","5083226","2056331","회수","N12",1,9
"20140904","5113634","2179609","회수","PA11",1,14
"20140901","5083226","2056331","회수","N12",1,7
"20140830","5083226","2056331","회수","P14",1,5
"20140904","5115152","2016517","회수","N11",1,1888
"20140919","5113634","2179609","회수","PA12",1,6
"20140918","5113634","2179609","회수","PA12",1,10
"20140918","5115152","2066007","회수","N11",1,244
"20140829","5113634","2179609","회수","PA11",1,4
"20140823","5083226","2056331","회수","P14",1,1
"20140829","5115152","2016517","회수","N11",1,1608
"20141125","5214623","2065676","회수","N11",1,40
"20141127","5113634","2179609","회수","PA12",1,16
"20141124","5113634","2179609","회수","PA12",1,21
"20141126","5083226","2056331","회수","N11",1,71
"20141209","5083226","2056331","회수","N11",1,114
"20141206","5152378","2089241","회수","L14",1,122
"20141206","5113634","2179609","회수","PA11",1,6
"20141206","5113634","2179609","회수","PA12",1,9
"20141203","5083226","2056331","회수","N11",1,87
"20141201","5113634","2179609","회수","PA11",1,5
"20141105","5113634","2179609","회수","PA11",1,19
"20141104","5115152","2016517","회수","N11",1,280
"20141104","5083226","2056331","회수","N12",1,17
"20141107","5083226","2056331","회수","N11",1,91
"20141103","5115152","2066007","회수","N11",1,244
"20141104","5113634","2179609","회수","WP11",1,1
"20141120","5113634","2179609","회수","PA11",1,8
"20141119","5113634","2179609","회수","PA11",1,4
"20141119","5115152","2108639","회수","N11",1,280
"20141031","5083226","2056331","회수","N12",1,55
"20141030","5083226","2056331","회수","N12",1,10
"20141101","5083226","2056331","회수","N11",1,86
"20141114","5152378","2192860","회수","L14",1,137
"20141022","5083226","2056331","회수","N11",1,8
"20141020","5083226","2056331","회수","N11",1,21
"20141024","5113634","2179609","회수","PA12",1,8
"20141025","5083226","2056331","회수","N11",1,67
"20150123","5113634","2179609","회수","PA12",1,1
"20150120","5113634","2179609","회수","PA11",1,4
"20150121","5113634","2179609","회수","PA11",1,1
"20150121","5115152","2016517","회수","N11",1,1120
"20150131","5083226","2056331","회수","P13",1,5
"20150202","5113634","2179609","회수","PA12",1,2
"20150128","5115152","2016517","회수","N11",1,560
"20150129","5152378","2037877","회수","L14",1,115
"20150130","5083226","2056331","회수","N11",1,77
"20150124","5113634","2179609","회수","PA12",1,4
"20150116","5083226","2056331","회수","P13",1,1
"20150116","5113634","2179609","회수","PA11",1,11
"20141220","5113634","2179609","회수","PA12",1,10
"20141224","5115152","2066007","회수","N11",1,280
"20141223","5152378","2037877","회수","L14",1,62
"20141222","5115152","2016517","회수","N11",1,1084
"20150108","5113634","2179609","회수","PA12",1,20
"20150110","5083226","2056331","회수","P13",1,4
"20150110","5083226","2056331","회수","P14",1,7
"20141217","5083226","2056331","회수","N12",1,1
"20141215","5083226","2056331","회수","N11",1,40
"20141218","5083226","2056331","회수","N11",1,63
"20141216","5113634","2179609","회수","PA11",1,8
"20141213","5083226","2056331","회수","N12",1,30
"20150314","5083226","2056331","회수","N11",1,81
"20150326","5115152","2016517","회수","N11",1,1080
"20150331","5113634","2179609","회수","PA11",1,14
"20150321","5083226","2056331","회수","N11",1,76
"20150321","5113634","2179609","회수","PA12",1,12
"20150226","5115152","2016517","회수","N11",1,560
"20150227","5113634","2179609","회수","PA11",1,3
"20150225","5113634","2179609","회수","PA12",1,6
"20150223","5113634","2179609","회수","PA12",1,13
"20150225","5083226","2056331","회수","N11",1,30
"20150228","5083226","2056331","회수","P14",1,8
"20150306","5115152","2016517","회수","N11",1,2120
"20150310","5115152","2016517","회수","N11",1,2400
"20150214","5115152","2016517","회수","N11",1,1600
"20150217","5083226","2056331","회수","N11",1,36
"20150214","5083226","2056331","회수","N11",1,72
"20150304","5115152","2016517","회수","N11",1,1400
"20150303","5083226","2056331","회수","P13",1,1
"20150207","5083226","2056331","회수","P13",1,1
"20150211","5113634","2179609","회수","PA11",1,7
"20150211","5113634","2179609","회수","PA12",1,6
"20150504","5083226","2056331","회수","N11",1,161
"20150506","5113634","2179609","회수","PA11",1,24
"20150504","5115152","2016517","회수","N11",1,1400
"20150516","5113634","2179609","회수","PA11",1,13
"20150518","5083226","2056331","회수","N11",1,137
"20150519","5083226","2056331","회수","N11",1,81
"20150521","5083226","2056331","회수","N11",1,81
"20150518","5113634","2179609","회수","PA11",1,13
"20150519","5115152","2016517","회수","N11",1,560
"20150418","5083226","2056331","회수","N11",1,10
"20150414","5214623","2065676","회수","N11",1,25
"20150417","5083226","2056331","회수","N11",1,60
"20150420","5083226","2056331","회수","N12",1,9
"20150414","5083226","2056331","회수","N11",1,97
"20150501","5113634","2179609","회수","PA12",1,5
"20150430","5083226","2056331","회수","P14",1,10
"20150428","5113634","2179609","회수","PA11",1,10
"20150410","5113634","2179609","회수","PA11",1,4
"20150424","5083226","2056331","회수","N12",1,2
"20150423","5083226","2056331","회수","N11",1,125
"20150425","5115152","2016517","회수","N11",1,1960
"20150422","5083226","2056331","회수","N11",1,42
"20150421","5083226","2056331","회수","N11",1,150
"20150403","5115152","2016517","회수","N11",1,1600
"20150401","5113634","2179609","회수","PA11",1,6
"20150407","5113634","2179609","회수","PA12",1,8
"20150401","5115152","2016517","회수","N11",1,1880
"20150624","5083226","2056331","회수","P14",1,1
"20150623","5083226","2056331","회수","N11",1,80
"20150704","5115152","2016517","회수","N11",1,1680
"20150704","5083226","2056331","회수","P14",1,2
"20150708","5083226","2056331","회수","N11",1,58
"20150707","5113634","2179609","회수","PA12",1,10
"20150704","5113634","2179609","회수","PA11",1,5
"20150704","5113634","2179609","회수","PA12",1,3
"20150707","5115152","2016517","회수","N11",1,1120
"20150629","5113634","2179609","회수","PA12",1,6
"20150629","5115152","2016517","회수","N11",1,840
"20150701","5083226","2056331","회수","N12",1,7
"20150702","5113634","2179609","회수","PA12",1,11
"20150703","5083226","2056331","회수","P14",1,9
"20150606","5083226","2056331","회수","N11",1,28
"20150618","5115152","2016517","회수","N11",1,840
"20150616","5214623","2065676","회수","N11",1,15
"20150616","5115152","2016517","회수","N11",1,1960
"20150617","5083226","2056331","회수","N11",1,95
"20150602","5083226","2056331","회수","N11",1,99
"20150602","5113634","2179609","회수","PA11",1,2
"20150603","5113634","2179609","회수","PA12",1,3
"20150603","5115152","2016517","회수","N11",1,1400
"20150615","5113634","2179609","회수","PA11",1,8
"20150610","5113634","2179609","회수","PA12",1,12
"20150522","5113634","2179609","회수","PA11",1,4
"20150525","5115152","2016517","회수","N11",1,1120
"20150829","5113634","2179609","회수","PA11",1,7
"20150727","5115152","2016517","회수","N11",1,1680
"20150724","5083226","2056331","회수","N12",1,9
"20150725","5115152","2016517","회수","N11",1,1110
"20150810","5115152","2016517","회수","N11",1,1680
"20150807","5113634","2179609","회수","PA12",1,7
"20150811","5083226","2056331","회수","N11",1,46
"20150718","5113634","2179609","회수","PA12",1,11
"20150718","5083226","2056331","회수","N11",1,92
"20150722","5083226","2056331","회수","P14",1,2
"20150721","5152378","2089241","회수","L14",1,130
"20150731","5083226","2056331","회수","N12",1,37
"20150731","5083226","2056331","회수","P14",1,12
"20150714","5113634","2179609","회수","PA11",1,13
"20150715","5113634","2179609","회수","PA12",1,7
"20150713","5083226","2056331","회수","N11",1,180
"20151002","5113634","2179609","회수","PA12",1,22
"20151019","5113634","2179609","회수","PA12",1,8
"20151016","5113634","2179609","회수","PA12",1,8
"20151008","5083226","2056331","회수","N12",1,23
"20151009","5113634","2179609","회수","PA11",1,6
"20151013","5083226","2056331","회수","N11",1,162
"20151013","5214623","2065676","회수","N12",1,1
"20151008","5152378","2089241","회수","L14",1,140
"20151009","5083226","2056331","회수","N11",1,64
"20150912","5083226","2056331","회수","N12",1,20
"20150915","5115152","2016517","회수","N11",1,1660
"20150914","5083226","2056331","회수","N11",1,70
"20150929","5115152","2016517","회수","N11",1,840
"20150923","5115152","2016517","회수","N11",1,1920
"20150923","5083226","2056331","회수","N12",1,3
"20150907","5113634","2179609","회수","PA11",1,5
"20150910","5113634","2179609","회수","PA11",1,3
"20150922","5152378","2089241","회수","L14",1,100
"20150922","5115152","2016517","회수","N11",1,2520
"20150902","5115152","2016517","회수","N11",1,1400
"20151208","5083226","2056331","회수","N11",1,88
"20151203","5083226","2056331","회수","N11",1,132
"20151204","5113634","2179609","회수","PA12",1,2
"20151127","5113634","2179609","회수","PA12",1,5
"20151127","5115152","2016517","회수","N11",1,840
"20151128","5113634","2179609","회수","PA11",1,10
"20151107","5113634","2179609","회수","PA11",1,7
"20151106","5083226","2056331","회수","P14",1,10
"20151107","5083226","2056331","회수","N12",1,12
"20151114","5113634","2179609","회수","PA12",1,11
"20151119","5113634","2179609","회수","PA11",1,24
"20151031","5113634","2179609","회수","PA12",1,8
"20151027","5083226","2056331","회수","N11",1,55
"20151027","5214623","2065676","회수","N11",1,17
"20151110","5115152","2016517","회수","N11",1,1120
"20151111","5083226","2056331","회수","N12",1,25
"20151023","5083226","2056331","회수","N11",1,51
"20151024","5083226","2056331","회수","N12",1,16
"20151023","5113634","2179609","회수","PA11",1,4
"20160113","5115152","2016517","회수","N11",1,840
"20160116","5113634","2179609","회수","PA11",1,8
"20160116","5115152","2016517","회수","N11",1,1120
"20160116","5083226","2056331","회수","N12",1,6
"20160128","5115152","2016517","회수","N11",1,1400
"20160123","5113634","2179609","회수","PA12",1,4
"20160123","5115152","2016517","회수","N11",1,1960
"20160119","5115152","2016517","회수","N11",1,560
"20160120","5152378","2089241","회수","L14",1,150
"20160122","5113634","2179609","회수","PA11",1,20
"20160119","5214623","2065676","회수","N11",1,37
"20160107","5113634","2179609","회수","PA11",1,3
"20160107","5115152","2016517","회수","N11",1,1400
"20160109","5083226","2056331","회수","N12",1,7
"20151219","5113634","2179609","회수","PA11",1,9
"20151218","5083226","2056331","회수","N11",1,83
"20151216","5083226","2056331","회수","N11",1,100
"20151219","5083226","2056331","회수","N11",1,6
"20151218","5113634","2179609","회수","PA11",1,20
"20160102","5083226","2056331","회수","N11",2,152
"20160105","5113634","2179609","회수","PA11",1,19
"20160104","5113634","2179609","회수","PA11",1,3
"20160104","5083226","2056331","회수","N11",1,128
"20151214","5113634","2179609","회수","PA12",1,15
"20151215","5214623","2065676","회수","N11",1,41
"20160312","5083226","2056331","회수","N12",1,36
"20160309","5115152","2016517","회수","N11",1,1400
"20160314","5115152","2016517","회수","N11",1,1400
"20160218","5113634","2179609","회수","PA11",1,6
"20160215","5113634","2179609","회수","PA12",1,7
"20160302","5083226","2056331","회수","N11",1,144
"20160301","5113634","2179609","회수","PA12",1,19
"20160226","5083226","2056331","회수","N11",1,190
"20160229","5083226","2056331","회수","N11",1,92
"20160206","5115152","2016517","회수","N12",1,10
"20160204","5115152","2016517","회수","N11",1,2240
"20160223","5113634","2179609","회수","PA12",1,30
"20160223","5214623","2065676","회수","N11",1,35
"20160219","5083226","2056331","회수","N11",1,126
"20160219","5083226","2056331","회수","N12",1,23
"20160223","5083226","2056331","회수","N11",1,62
"20160201","5115152","2016517","회수","N11",1,1960
"20160130","5115152","2016517","회수","N11",1,2230
"20160423","5083226","2056331","회수","N12",1,34
"20160503","5113634","2179609","회수","PA11",1,8
"20160502","5083226","2056331","회수","N11",1,41
"20160429","5083226","2056331","회수","N11",1,53
"20160426","5083226","2056331","회수","N11",1,86
"20160405","5113634","2179609","회수","PA11",1,25
"20160326","5115152","2016517","회수","N11",1,1680
"20160329","5113634","2179609","회수","PA12",1,10
"20160328","5115152","2016517","회수","N11",1,1680
"20160325","5113634","2179609","회수","PA11",1,5
"20160324","5113634","2179609","회수","PA11",1,15
"20160325","5115152","2016517","회수","N11",1,840
"20160324","5115152","2016517","회수","N11",1,1120
"20160323","5152378","2089241","회수","L14",1,116
"20160321","5083226","2056331","회수","N11",1,67
"20160323","5113634","2179609","회수","AP11",1,1
"20160606","5083226","2056331","회수","N12",1,20
"20160606","5113634","2179609","회수","PA11",1,3
"20160609","5113634","2179609","회수","PA11",1,8
"20160609","5113634","2179609","회수","PA12",1,11
"20160609","5083226","2056331","회수","N11",1,144
"20160620","5113634","2179609","회수","PA12",1,13
"20160621","5113634","2179609","회수","AP11",1,1
"20160613","5115152","2016517","회수","N11",1,1960
"20160521","5115152","2016517","회수","N11",1,1400
"20160520","5113634","2179609","회수","PA12",1,10
"20160531","5115152","2016517","회수","N11",1,1400
"20160517","5115152","2016517","회수","N11",1,1960
"20160516","5113634","2179609","회수","PA12",1,2
"20160514","5115152","2016517","회수","N11",1,2240
"20160527","5115152","2016517","회수","N11",1,1120
"20160527","5083226","2056331","회수","N12",1,29
"20160524","5115152","2016517","회수","N11",1,1400
"20160510","5214623","2065676","회수","N12",1,1
"20160511","5083226","2056331","회수","N11",1,180
"20160506","5083226","2056331","회수","N12",1,25
"20160722","5113634","2179609","회수","PA11",1,15
"20160722","5113634","2179609","회수","PA12",1,5
"20160730","5113634","2179609","회수","PA12",1,7
"20160803","5113634","2179609","회수","PA11",1,17
"20160726","5113634","2179609","회수","PA11",1,16
"20160726","5115152","2016517","회수","N11",1,1960
"20160729","5113634","2179609","회수","PA11",1,4
"20160727","5113634","2179609","회수","PA11",1,20
"20160702","5083226","2056331","회수","N11",1,40
"20160716","5113634","2179609","회수","PA11",1,8
"20160716","5113634","2179609","회수","PA12",1,4
"20160708","5115152","2016517","회수","N11",1,1680
"20160621","5214623","2065676","회수","N11",1,21
"20160622","5113634","2179609","회수","PA11",1,16
"20160622","5115152","2016517","회수","N11",1,2800
"20160903","5115152","2016517","회수","N11",1,1120
"20160906","5113634","2179609","회수","PA12",1,4
"20160905","5113634","2179609","회수","PA11",1,5
"20160906","5214623","2065676","회수","N12",1,11
"20160913","5115152","2016517","회수","N11",1,2240
"20160913","5083226","2056331","회수","N11",1,64
"20160920","5083226","2056331","회수","N11",1,200
"20160908","5115152","2016517","회수","N11",1,2240
"20160910","5113634","2179609","회수","PA12",1,14
"20160829","5083226","2056331","회수","N11",1,104
"20160830","5115152","2016517","회수","N11",1,1400
"20160901","5113634","2179609","회수","PA12",1,7
"20160817","5113634","2179609","회수","PA12",1,5
"20160815","5083226","2056331","회수","N11",1,87
"20160812","5113634","2179609","회수","PA12",1,11
"20160812","5115152","2016517","회수","N11",1,1960
"20160810","5113634","2179609","회수","PA12",1,5
"20161025","5214623","2065676","회수","N11",1,18
"20161024","5083226","2056331","회수","N11",1,42
"20161101","5214623","2272281","회수","N11",1,12
"20161029","5115152","2016517","회수","N11",1,1680
"20161026","5113634","2179609","회수","PA11",1,15
"20161007","5113634","2179609","회수","PA11",1,13
"20161007","5113634","2179609","회수","PA12",1,5
"20161018","5115152","2016517","회수","N11",1,1080
"20161017","5115152","2016517","회수","N11",1,840
"20161019","5083226","2056331","회수","N11",1,90
"20160928","5113634","2179609","회수","PA11",1,5
"20160928","5083226","2056331","회수","N11",1,59
"20161001","5113634","2179609","회수","PA11",1,26
"20160927","5083226","2056331","회수","N11",1,105
"20161008","5113634","2179609","회수","PA12",1,18
"20161008","5115152","2016517","회수","N11",1,1120
"20160926","5113634","2179609","회수","PA11",1,21
"20160926","5083226","2056331","회수","N12",1,15
"20160927","5115152","2016517","회수","N11",1,1120
"20160927","5214623","2065676","회수","N12",1,9
"20161208","5113634","2179609","회수","PA11",1,11
"20161219","5083226","2056331","회수","N12",1,2
"20161212","5115152","2016517","회수","N11",1,1120
"20161209","5152378","2116717","회수","L14",1,63
"20161213","5113634","2179609","회수","PA11",1,15
"20161118","5115152","2016517","회수","N11",1,1120
"20161202","5115152","2016517","회수","N11",1,2240
"20161130","5113634","2179609","회수","PA11",1,5
"20161130","5115152","2016517","회수","N11",1,840
"20161116","5115152","2016517","회수","N11",1,1120
"20161111","5113634","2179609","회수","PA12",1,1
"20161123","5083226","2056331","회수","N11",1,102
"20161109","5113634","2179609","회수","PA11",1,3
"20161108","5115152","2016517","회수","N11",1,560
"20170120","5083226","2056331","회수","N12",1,11
"20170117","5152378","2116717","회수","L14",1,157
"20170121","5113634","2179609","회수","PA12",1,15
"20170118","5113634","2179609","회수","PA11",1,19
"20170203","5113634","2179609","회수","PA11",1,25
"20170203","5113634","2179609","회수","PA12",1,1
"20170124","5214623","2272281","회수","N11",1,13
"20170103","5214623","2272281","회수","N12",1,4
"20170104","5113634","2179609","회수","PA11",1,11
"20170112","5083226","2056331","회수","N11",1,90
"20161230","5113634","2179609","회수","PA11",1,26
"20161228","5113634","2179609","회수","PA11",1,29
"20170107","5115152","2016517","회수","N11",1,1680
"20170110","5083226","2056331","회수","N11",1,153
"20170110","5214623","2272281","회수","N12",1,6
"20161226","5113634","2179609","회수","PA11",1,1
"20161226","5083226","2056331","회수","N11",1,90
"20161221","5113634","2179609","회수","PA11",1,11
"20170306","5083226","2056331","회수","N11",1,84
"20170310","5113634","2179609","회수","PA11",1,15
"20170220","5113634","2179609","회수","PA11",1,17
"20170211","5083226","2056331","회수","N11",1,50
"20170214","5214623","2273316","회수","N11",1,26
"20170213","5083226","2056331","회수","N12",1,29
"20170215","5113634","2179609","회수","PA11",1,15
"20170227","5083226","2056331","회수","N12",1,11
"20170223","5113634","2179609","회수","PA11",1,14
"20170224","5083226","2056331","회수","N11",1,62
"20170208","5113634","2179609","회수","PA11",1,15
"20170208","5152378","2089241","회수","L14",1,130
"20170418","5113634","2179609","회수","PA11",1,4
"20170428","5083226","2056331","회수","N12",1,20
"20170403","5113634","2179609","회수","PA12",1,8
"20170405","5083226","2056331","회수","N11",1,107
"20170415","5113634","2179609","회수","PA12",1,5
"20170412","5113634","2179609","회수","PA11",1,13
"20170327","5113634","2179609","회수","PA11",1,6
"20170328","5214623","2272281","회수","N11",1,17
"20170328","5214623","2272281","회수","N12",1,1
"20170408","5113634","2179609","회수","PA11",1,14
"20170610","5113634","2179609","회수","PA12",1,6
"20170609","5113634","2179609","회수","PA11",1,15
"20170608","5113634","2179609","회수","PA11",1,16
"20170518","5113634","2179609","회수","PA11",1,12
"20170526","5113634","2179609","회수","PA11",1,25
"20170512","5113634","2179609","회수","PA11",1,14
"20170512","5113634","2179609","회수","PA12",1,4
"20170520","5083226","2056331","회수","N12",1,78
"20170520","5113634","2179609","회수","PA11",1,10
"20170504","5113634","2179609","회수","PA11",1,90
"20170725","5113634","2179609","회수","PA11",1,20
"20170725","5083226","2056331","회수","N11",1,78
"20170720","5113634","2179609","회수","PA11",1,11
"20170718","5113634","2179609","회수","PA11",1,4
"20170626","5113634","2179609","회수","PA11",1,3
"20170627","5113634","2179609","회수","PA12",1,3
"20170626","5083226","2056331","회수","N11",1,126
"20170707","5083226","2056331","회수","N12",1,13
"20170706","5214623","2041879","회수","N11",1,31
"20170706","5214623","2041879","회수","N12",1,4
"20170707","5113634","2179609","회수","PA11",1,12
"20170707","5113634","2179609","회수","PA12",1,1
"20170624","5113634","2179609","회수","PA11",1,12
"20170622","5113634","2179609","회수","PA11",1,10
"20170622","5113634","2179609","회수","PA12",1,5
"20170620","5113634","2179609","회수","PA11",1,13
"20170825","5083226","2056331","회수","N11",1,156
"20170824","5113634","2179609","회수","PA11",2,14
"20170826","5113634","2179609","회수","PA11",1,12
"20170906","5113634","2179609","회수","PA11",1,3
"20170906","5113634","2179609","회수","PA12",1,9
"20170904","5113634","2179609","회수","PA11",1,1
"20170905","5113634","2179609","회수","PA11",1,1
"20170905","5083226","2056331","회수","N12",1,8
"20170829","5113634","2179609","회수","PA12",1,4
"20170810","5113634","2179609","회수","PA11",1,12
"20170823","5113634","2179609","회수","PA11",1,10
"20170731","5083226","2056331","회수","N12",1,6
"20170730","5083226","2056331","회수","N11",1,133
"20170729","5083226","2056331","회수","N11",1,200
"20171010","5214623","2272281","회수","N11",1,60
"20171009","5083226","2056331","회수","N11",1,210
"20171010","5113634","2179609","회수","PA11",1,2
"20171016","5113634","2179609","회수","PA12",1,14
"20171017","5214623","2272281","회수","N11",1,28
"20170930","5113634","2179609","회수","PA11",1,12
"20170916","5083226","2056331","회수","N12",1,5
"20170913","5113634","2179609","회수","PA11",1,14
"20170914","5113634","2179609","회수","PA12",1,1
"20170923","5113634","2179609","회수","PA12",1,2
"20170924","5083226","2056331","회수","N12",1,15
"20170922","5113634","2179609","회수","PA11",1,11
"20171120","5214623","2272281","회수","N11",1,29
"20171202","5083226","2056331","회수","N12",1,6
"20171130","5113634","2179609","회수","PA12",1,5
"20171128","5113634","2179609","회수","PA11",1,20
"20171128","5083226","2056331","회수","N11",1,105
"20171123","5113634","2179609","회수","PA12",1,17
"20171114","5113634","2179609","회수","PA11",1,18
"20171108","5113634","2179609","회수","PA12",1,5
"20171218","5113634","2179609","회수","PA12",1,9
"20171229","5083226","2056331","회수","N11",1,113
"20171230","5083226","2056331","회수","N12",1,11
"20171229","5113634","2179609","회수","PA11",1,13
"20171228","5083226","2056331","회수","N12",1,3
"20171227","5113634","2179609","회수","PA12",1,9
"20171225","5083226","2056331","회수","N11",1,139
"20171209","5083226","2056331","회수","N12",1,8
"20171209","5113634","2179609","회수","PA11",1,21
"20180106","5083226","2056331","회수","N11",1,55
"20180103","5113634","2179609","회수","PA12",1,8
"20180104","5083226","2056331","회수","N12",1,33
"20180212","5113634","2179609","회수","PA12",1,11
"20180126","5083226","2056331","회수","N11",1,154
"20180113","5083226","2056331","회수","N11",1,75
"20180113","5083226","2056331","회수","N12",1,16
"20180124","5113634","2179609","회수","PA12",1,8
"20180122","5113634","2179609","회수","PA12",1,11
"20180123","5214623","2272281","회수","N12",1,4
"20180213","5113634","2179609","회수","PA12",1,2
"20180222","5113634","2179609","회수","PA11",1,13
"20180222","5113634","2179609","회수","PA12",1,7
"20180117","5214623","2272281","회수","N12",1,12
"20180115","5113634","2179609","회수","PA12",1,41
"20180117","5113634","2179609","회수","PA11",1,5
"20180207","5113634","2179609","회수","PA12",1,11
"20180327","5083226","2056331","회수","N11",1,218
"20180314","5083226","2056331","회수","N11",1,189
"20180314","5113634","2179609","회수","PA12",1,4
"20180227","5113634","2179609","회수","PA12",1,4
"20180303","5113634","2179609","회수","PA11",1,19
"20180306","5083226","2056331","회수","N11",1,126
"20180306","5214623","2272281","회수","N11",1,51
"20180306","5214623","2272281","회수","N12",1,7
"20180403","5214623","2272281","회수","N12",1,6
"20180328","5113634","2179609","회수","PA11",1,25
"20180331","5083226","2056331","회수","N12",1,38
"20180228","5083226","2056331","회수","N12",1,39
"20180226","5113634","2179609","회수","PA11",1,14
"20180320","5214623","2272281","회수","N11",1,8
"20180508","5113634","2179609","회수","PA11",1,8
"20180404","5113634","2179609","회수","PA11",1,9
"20180418","5083226","2056331","회수","N11",1,218
"20180416","5113634","2179609","회수","PA11",1,21
"20180417","5214623","2272281","회수","N12",1,6
"20180509","5083226","2056331","회수","N11",1,154
"20180512","5113634","2179609","회수","PA11",1,19
"20180425","5083226","2056331","회수","N11",1,218
"20180410","5113634","2179609","회수","PA12",1,6
"20180612","5113634","2179609","회수","PA11",1,13
"20180515","5113634","2179609","회수","PA11",1,12
"20180525","5083226","2056331","회수","N11",1,218
"20180528","5214623","2272281","회수","N11",1,53
"20180522","5083226","2056331","회수","N11",1,5
"20180621","5083226","2056331","회수","N12",2,111
"20180618","5214623","2272281","회수","N11",1,33
"20180521","5083226","2056331","회수","N11",1,192
"20180608","5214623","2272281","회수","N11",1,66
"20180608","5214623","2272281","회수","N12",1,28
"20180623","5083226","2056331","회수","N11",1,162
"20180623","5113634","2179609","회수","PA12",1,10
"20180625","5083226","2056331","회수","N11",1,120
"20180625","5113634","2179609","회수","PA11",1,14
"20180625","5113634","2179609","회수","PA12",1,6
"20100104","5115152","2016517","회수","N11",1,498
"20100105","5115152","2108639","회수","N11S",1,3
"20100106","5115152","2016517","회수","N11S",1,13
"20100111","5083226","2056331","회수","N11",1,2
"20100111","5113634","2073233","회수","PA11",1,5
"20100111","5115152","2016517","회수","N11",1,1228
"20100112","5115152","2016517","회수","N11S",1,16
"20100113","5115152","2016517","회수","N11S",1,48
"20100118","5115152","2016517","회수","IN11",1,5
"20100118","5115152","2016517","회수","N11",1,1490
"20100119","5115152","2016517","회수","N11",1,1006
"20100122","5115152","2016517","회수","IN11",1,7
"20100122","5115152","2016517","회수","N11",1,978
"20100125","5152378","2027528","회수","L14",1,1
"20100126","5083226","2056331","회수","N11",1,1
"20100126","5083226","2056331","회수","N12",1,10
"20100126","5115152","2016517","회수","IN11",1,5
"20100127","5115152","2016517","회수","N11",1,237
"20100130","5113634","2073233","회수","PA11",1,12
"20100130","5115152","2016517","회수","N11S",1,17
"20100129","5115152","2016517","회수","N11S",1,8
"20100205","5115152","2016517","회수","IN11",1,6
"20100206","5083226","2056331","회수","N12",1,5
"20100209","5115152","2016517","회수","IN11",1,26
"20100210","5113634","2073233","회수","PA12",1,7
"20100210","5115152","2016517","회수","IN11",1,2
"20100211","5113634","2073233","회수","PA11",1,24
"20100211","5083226","2056331","회수","N12",1,15
"20100213","5115152","2016517","회수","IN11",1,20
"20100220","5083226","2056331","회수","N12",1,8
"20100220","5115152","2016517","회수","IN11",1,8
"20100224","5083226","2056331","회수","PA12",1,1
"20100302","5115152","2016517","회수","N11S",1,41
"20100305","5115152","2016517","회수","N11S",1,15
"20100306","5083226","2056331","회수","N12",1,8
"20100308","5115152","2016517","회수","N11S",1,12
"20100309","5115152","2016517","회수","N11",1,1084
"20100309","5115152","2016517","회수","N11S",1,10
"20100309","5115152","2016517","회수","N12",1,20
