"날짜","출발지","도착지","구분","유형","일별이동횟수","수량"
"20120530","2032165","4023806","납품","W11",1,256
"20120530","1032128","4023806","납품","N11",1,256
"20120530","2016517","4023806","납품","W11",1,256
"20120529","2045274","4023806","납품","N11",1,256
"20120608","2022356","4023806","납품","N11",1,768
"20120613","2022356","4023806","납품","W11",1,768
"20120613","2073233","4023806","납품","W11",1,256
"20120615","2089579","4023806","납품","N11",1,256
"20120615","2022356","4023806","납품","N11",1,256
"20120615","1032128","4023806","납품","N11",1,256
"20120625","2022356","4023806","납품","W11",1,512
"20120626","2011029","4023806","납품","W11",1,256
"20120622","2066007","4147494","납품","N11",1,192
"20120622","2112214","4023806","납품","W11",1,80
"20120702","2027529","4023806","납품","N11",1,256
"20120703","2113854","4023806","납품","N11",1,256
"20120703","2013713","4023806","납품","N11",1,256
"20120705","2022356","4023806","납품","W11",1,1024
"20120704","2045274","4023806","납품","N11",1,256
"20120711","2063519","4023806","납품","N11",1,512
"20120709","2022356","4023806","납품","W11",1,1024
"20120709","2041879","4023806","납품","W11",1,384
"20120731","2045274","4023806","납품","N11",1,256
"20120728","1032128","4023806","납품","N11",1,256
"20120727","2027528","4023806","납품","W11",1,576
"20120808","2027529","4023806","납품","N11",1,256
"20120813","2022356","4023806","납품","N11",1,512
"20120813","2022356","4023806","납품","W11",1,1536
"20120816","2022356","4023806","납품","W11",1,768
"20120815","2013713","4023806","납품","W11",1,256
"20120814","2045274","4023806","납품","N11",1,768
"20120814","2022356","4023806","납품","W11",1,2560
"20120821","2022356","4023806","납품","N11",1,256
"20120821","2027528","4023806","납품","W11",1,256
"20120823","2022356","4023806","납품","N11",1,256
"20120817","1177932","4023806","납품","N11",1,136
"20120817","2113856","4023806","납품","N11",1,256
"20120829","2112214","4023806","납품","N11",1,256
"20120828","2022356","4023806","납품","W11",1,256
"20120831","2056331","4147494","납품","N11",1,10
"20120905","2063519","4023806","납품","N11",1,256
"20120922","2016517","4023806","납품","W11",1,512
"20120918","2032165","4023806","납품","W11",1,256
"20121004","2045274","4023806","납품","N11",1,256
"20121004","2011029","4023806","납품","W11",1,512
"20120926","2022356","4023806","납품","N11",1,512
"20121012","2022356","4023806","납품","W11",1,768
"20121012","2058041","4023806","납품","W11",1,256
"20121012","2065676","4023806","납품","W11",1,192
"20121010","2022356","4023806","납품","W11",1,1280
"20121017","2090291","4023806","납품","W11",1,192
"20121016","2112214","4023806","납품","W11",1,384
"20121020","2011029","4023806","납품","W11",1,256
"20121024","2011029","4023806","납품","W11",1,192
"20121029","2045274","4023806","납품","N11",1,512
"20121023","2112214","4023806","납품","N11",1,256
"20121023","2022356","4023806","납품","N11",1,256
"20121023","2022356","4023806","납품","W11",1,1280
"20121105","2022356","4023806","납품","W11",1,2048
"20121106","2022356","4023806","납품","N11",1,256
"20121106","2032165","4023806","납품","N11",1,256
"20121108","2022356","4023806","납품","N11",1,256
"20121109","1106176","4023806","납품","W11",1,256
"20121109","2016517","4023806","납품","W11",1,288
"20121107","2011029","4023806","납품","W11",1,256
"20121116","2146103","4023806","납품","N11",1,256
"20121116","2013713","4023806","납품","W11",1,256
"20121120","1106176","4023806","납품","W11",1,768
"20121119","2005407","4023806","납품","W11",1,256
"20121119","2027529","4023806","납품","N11",1,256
"20121126","2022356","4023806","납품","W11",1,1280
"20121203","2022356","4023806","납품","W11",1,1792
"20121130","1106176","4023806","납품","W11",1,256
"20121211","2011029","4023806","납품","W11",1,144
"20121212","2146101","4023806","납품","N11",1,256
"20121214","2022356","4023806","납품","N11",1,512
"20121221","1032128","4023806","납품","N11",1,256
"20121221","2022356","4023806","납품","W11",1,1536
"20121218","2045274","4023806","납품","N11",1,512
"20121229","2090291","4023806","납품","N11",1,256
"20121228","2090291","4023806","납품","N11",1,256
"20121227","2011029","4023806","납품","W11",1,256
"20130108","2056331","4147494","납품","N11",1,10
"20130108","2065676","4023806","납품","W11",1,256
"20130111","2045274","4023806","납품","N11",1,512
"20130110","2022356","4023806","납품","N11",1,256
"20130109","2013713","4023806","납품","W11",1,256
"20130109","2022356","4023806","납품","N11",1,256
"20130107","1098526","4023806","납품","W11",1,128
"20130107","2011029","4023806","납품","W11",1,192
"20130105","2090291","4023806","납품","N11",1,256
"20130116","2182636","4023806","납품","N11",1,512
"20130116","2011029","4023806","납품","W11",1,256
"20130115","2112214","4023806","납품","W11",1,256
"20130118","2045274","4023806","납품","N11",1,256
"20130117","2022356","4023806","납품","N11",1,256
"20130117","2022356","4023806","납품","W11",1,1280
"20130125","1177932","4023806","납품","N11",1,512
"20130122","2041879","4023806","납품","W11",1,256
"20130205","2013713","4023806","납품","W11",1,768
"20130205","2022356","4023806","납품","N11",1,512
"20130204","2187277","4023806","납품","W11",1,96
"20130204","2032165","4023806","납품","W11",1,96
"20130201","2187277","4023806","납품","W11",1,512
"20130129","2022356","4023806","납품","N11",1,256
"20130130","1098526","4023806","납품","W11",1,160
"20130129","1177932","4023806","납품","N11",2,512
"20130207","2022356","4023806","납품","N11",1,768
"20130207","2066007","4023806","납품","W11",1,256
"20130214","2011029","4023806","납품","W11",1,160
"20130206","2146101","4023806","납품","N11",1,256
"20130206","1098526","4023806","납품","W11",1,256
"20130220","2073233","4023806","납품","W11",1,192
"20130227","2022356","4023806","납품","W11",1,1280
"20130304","2022356","4023806","납품","W11",1,1280
"20130301","2022356","4023806","납품","W11",1,512
"20130228","2022356","4023806","납품","N11",1,256
"20130228","2045274","4023806","납품","N11",1,256
"20130307","2045274","4023806","납품","N11",1,256
"20130309","2090291","4023806","납품","N11",1,256
"20130311","2090291","4023806","납품","N11",1,256
"20130423","2013713","4023806","납품","W11",1,256
"20130424","2022356","4023806","납품","W11",1,768
"20130507","2027529","4023806","납품","N11",1,256
"20130507","2090291","4023806","납품","N11",1,256
"20130501","2022356","4023806","납품","N11",1,512
"20130430","2090291","4023806","납품","N11",1,256
"20130502","2183584","4023806","납품","W11",1,256
"20130502","2045274","4023806","납품","N11",1,256
"20130426","2011029","4023806","납품","W11",1,256
"20130427","2016517","4023806","납품","W11",1,256
"20130327","2073233","4023806","납품","W11",1,256
"20130330","2045274","4023806","납품","N11",1,256
"20130401","2032165","4023806","납품","W11",1,256
"20130401","2073233","4023806","납품","W11",1,256
"20130416","2013713","4023806","납품","W11",1,512
"20130411","2011029","4023806","납품","W11",1,256
"20130412","2011029","4023806","납품","W11",1,192
"20130322","2032165","4023806","납품","W11",1,256
"20130403","2022356","4023806","납품","W11",1,1280
"20130410","2013713","4023806","납품","W11",1,512
"20130408","2032165","4023806","납품","N11",1,256
"20130410","2022356","4023806","납품","N11",1,256
"20130410","2042511","4147494","납품","N11",1,256
"20130316","2027529","4023806","납품","N11",1,256
"20130313","2008483","4023806","납품","W11",1,256
"20130619","2178164","4023806","납품","N11",1,256
"20130624","2013713","4023806","납품","W11",1,512
"20130624","2022356","4023806","납품","N11",1,256
"20130624","2022356","4023806","납품","W11",1,1280
"20130618","2027529","4023806","납품","W11",1,256
"20130620","2013713","4023806","납품","W11",1,512
"20130704","2045274","4023806","납품","N11",1,256
"20130709","2056331","4147494","납품","N11",1,10
"20130705","2016517","4147494","납품","N11",1,192
"20130705","2022356","4023806","납품","W11",1,1024
"20130709","2013713","4023806","납품","W11",1,256
"20130705","2090291","4023806","납품","N11",1,224
"20130627","2022356","4023806","납품","W11",1,1024
"20130625","2022356","4023806","납품","N11",1,256
"20130529","2022356","4023806","납품","W11",1,768
"20130528","2022356","4023806","납품","W11",1,768
"20130617","2032165","4023806","납품","W11",1,256
"20130617","2045274","4023806","납품","N11",1,256
"20130611","2013713","4023806","납품","W11",1,512
"20130614","2022356","4023806","납품","W11",1,1024
"20130617","2022356","4023806","납품","N11",1,256
"20130613","2022356","4023806","납품","W11",1,1280
"20130521","2045274","4023806","납품","N11",1,256
"20130520","2022356","4023806","납품","W11",1,1536
"20130603","2013713","4023806","납품","W11",1,256
"20130605","2045274","4023806","납품","N11",1,768
"20130607","2146101","4023806","납품","N11",1,256
"20130610","2146101","4023806","납품","N11",1,256
"20130514","2022356","4023806","납품","W11",1,1024
"20130514","2146103","4023806","납품","N11",1,256
"20130510","2045274","4023806","납품","N11",1,256
"20130822","1156014","4023806","납품","N11",1,256
"20130819","2073233","4023806","납품","W11",1,256
"20130822","2117433","4023806","납품","W11",1,256
"20130820","2183584","4023806","납품","W11",1,256
"20130821","2022356","4023806","납품","N11",1,256
"20130831","2183584","4023806","납품","W11",1,256
"20130905","2013713","4023806","납품","W11",1,768
"20130903","2013713","4023806","납품","W11",1,512
"20130829","1148208","4023806","납품","N11",1,512
"20130826","2022356","4023806","납품","W11",1,1792
"20130724","1177739","4023806","납품","N11",1,256
"20130724","2022356","4023806","납품","W11",1,1280
"20130812","2177740","4023806","납품","N11",1,256
"20130814","2013713","4023806","납품","W11",1,256
"20130814","2045274","4023806","납품","N11",1,512
"20130718","2073233","4023806","납품","W11",1,256
"20130717","2022356","4023806","납품","W11",1,1280
"20130717","2108639","4023806","납품","W11",1,256
"20130723","2022356","4023806","납품","W11",1,1280
"20130718","1106176","4023806","납품","W11",1,256
"20130718","2013713","4023806","납품","W11",1,256
"20130807","2146101","4023806","납품","N11",1,256
"20130801","2013713","4023806","납품","W11",1,256
"20130801","2027529","4023806","납품","N11",1,256
"20130808","2027529","4023806","납품","N11",1,256
"20130808","2182636","4023806","납품","N11",1,256
"20130801","2045274","4023806","납품","N11",1,768
"20130802","2032165","4023806","납품","N11",1,256
"20130711","2032165","4023806","납품","W11",1,192
"20130710","2022356","4023806","납품","N11",1,512
"20130712","1156014","4023806","납품","N11",1,256
"20131018","2022356","4023806","납품","W11",1,512
"20131017","2022356","4023806","납품","W11",1,1280
"20131022","2016517","4023806","납품","W11",1,256
"20131017","2045274","4023806","납품","N11",1,256
"20131023","2112214","4023806","납품","N11",2,512
"20131021","2112214","4023806","납품","N11",1,256
"20131101","2022356","4023806","납품","W11",1,1024
"20131101","2056331","4147494","납품","N11",1,10
"20131104","1106176","4023806","납품","W11",1,16
"20131104","2022356","4023806","납품","W11",1,1536
"20131102","2022356","4023806","납품","W11",1,768
"20131104","2073233","4023806","납품","W11",1,256
"20131031","2011029","4023806","납품","W11",1,256
"20131029","2022356","4023806","납품","W11",1,1536
"20131029","2045274","4023806","납품","N11",1,256
"20131025","2041879","4023806","납품","W11",1,256
"20131028","2013713","4023806","납품","W11",1,256
"20130925","2022356","4023806","납품","N11",1,256
"20130925","2022356","4023806","납품","W11",1,1280
"20130926","2183584","4023806","납품","W11",1,288
"20130927","2022356","4023806","납품","N11",1,512
"20131014","2011029","4023806","납품","W11",2,512
"20131009","2089579","4023806","납품","N11",1,256
"20131015","2022356","4023806","납품","N11",1,256
"20131015","2183584","4023806","납품","W11",1,288
"20131015","2041879","4023806","납품","N11",1,256
"20131009","2022356","4023806","납품","W11",1,768
"20131016","2013713","4023806","납품","W11",1,256
"20131016","2022356","4023806","납품","N11",1,256
"20130913","2178164","4023806","납품","N11",1,256
"20130912","2013713","4023806","납품","W11",1,256
"20130914","2013713","4023806","납품","W11",1,256
"20131004","2022356","4023806","납품","W11",1,1536
"20131003","2022356","4023806","납품","W11",1,1024
"20131007","2022356","4023806","납품","N11",1,256
"20130906","2146101","4023806","납품","N11",1,512
"20130909","2027529","4023806","납품","N11",1,256
"20130909","2117433","4023806","납품","W11",1,256
"20131217","2011029","4023806","납품","W11",1,256
"20131216","2022356","4023806","납품","W11",1,1280
"20131216","2182636","4023806","납품","N11",1,256
"20131220","1068167","4023806","납품","N11",1,512
"20131220","2022356","4023806","납품","N11",1,256
"20140103","2112214","4023806","납품","N11",1,256
"20140107","2013713","4023806","납품","W11",1,256
"20140102","2022356","4023806","납품","N11",1,512
"20140102","2027529","4023806","납품","N11",1,256
"20140104","2022356","4023806","납품","W11",1,768
"20131223","1068167","4023806","납품","N11",1,512
"20131223","2022356","4023806","납품","N11",1,256
"20131225","1032128","4023806","납품","N11",1,512
"20131226","1068167","4023806","납품","N11",1,256
"20131227","1171299","4023806","납품","N11",1,256
"20131127","2045274","4023806","납품","N11",1,256
"20131129","2022356","4023806","납품","W11",1,1024
"20131128","2013713","4023806","납품","W11",1,432
"20131128","2022356","4023806","납품","W11",1,768
"20131126","1068167","4023806","납품","N11",2,512
"20131125","2022356","4023806","납품","W11",1,768
"20131123","2016517","4147494","납품","N11",1,192
"20131212","1177739","4023806","납품","N11",1,256
"20131212","2013713","4023806","납품","W11",1,256
"20131209","2113855","4023806","납품","N11",1,256
"20131115","2113855","4023806","납품","N11",1,256
"20131114","2113855","4023806","납품","N11",2,768
"20131205","2022356","4023806","납품","N11",1,512
"20131204","2022356","4023806","납품","N11",1,256
"20131204","2183584","4023806","납품","W11",1,256
"20131202","2073233","4023806","납품","W11",1,256
"20131111","2045274","4023806","납품","N11",1,256
"20131112","2011029","4023806","납품","N11",1,256
"20131112","2022356","4023806","납품","N11",1,256
"20140221","2027529","4023806","납품","N11",1,256
"20140222","2183584","4023806","납품","W11",1,256
"20140219","2022356","4023806","납품","N11",1,512
"20140219","2041879","4023806","납품","W11",1,256
"20140305","2045274","4023806","납품","N11",1,256
"20140225","2056331","4147494","납품","N11",1,10
"20140227","2022356","4023806","납품","N11",1,256
"20140226","2112214","4023806","납품","N11",1,256
"20140303","2022356","4023806","납품","W11",1,1792
"20140123","2045274","4023806","납품","N11",1,256
"20140127","2013713","4023806","납품","W11",1,256
"20140124","2022356","4023806","납품","W11",1,1536
"20140214","2022356","4023806","납품","W11",1,512
"20140214","2183584","4023806","납품","W11",1,256
"20140121","2022356","4023806","납품","N11",1,512
"20140121","2022356","4023806","납품","W11",1,1280
"20140122","2045274","4023806","납품","N11",1,512
"20140203","2045274","4023806","납품","N11",1,256
"20140205","2187277","4023806","납품","W11",1,256
"20140207","2022356","4023806","납품","W11",1,1792
"20140113","2011029","4023806","납품","W11",1,256
"20140113","2022356","4023806","납품","N11",1,512
"20140110","2022356","4023806","납품","W11",1,1280
"20140108","2022356","4023806","납품","N11",1,256
"20140110","2113855","4023806","납품","N11",1,768
"20140416","2011029","4023806","납품","N11",1,256
"20140416","2013713","4023806","납품","W11",1,256
"20140416","2112214","4023806","납품","N11",1,256
"20140501","2045274","4023806","납품","N11",1,256
"20140430","2011029","4023806","납품","W11",1,256
"20140429","2022356","4023806","납품","W11",1,1280
"20140502","2011029","4023806","납품","W11",1,256
"20140426","2179609","4198463","납품","PA12",1,136
"20140424","2045274","4023806","납품","N11",1,256
"20140428","2179609","4198463","납품","PA12",1,136
"20140425","2011029","4023806","납품","N11",1,256
"20140428","2013713","4023806","납품","W11",1,256
"20140424","2022356","4023806","납품","N11",1,256
"20140327","2108639","4023806","납품","W11",1,256
"20140326","1106176","4023806","납품","W11",1,256
"20140409","2022356","4023806","납품","W11",1,1280
"20140408","2022356","4023806","납품","N11",1,256
"20140408","2022356","4023806","납품","W11",1,1536
"20140414","2022356","4023806","납품","N11",1,256
"20140319","2045274","4023806","납품","N11",1,256
"20140318","2045274","4023806","납품","N11",1,256
"20140320","2045274","4023806","납품","N11",1,256
"20140318","2183584","4023806","납품","W11",1,288
"20140407","2022356","4023806","납품","W11",1,1280
"20140403","2022356","4023806","납품","N11",1,256
"20140314","2045274","4023806","납품","N11",1,256
"20140313","2117433","4023806","납품","W11",1,256
"20140311","2022356","4023806","납품","N11",1,256
"20140315","2027529","4023806","납품","N11",1,256
"20140311","2056331","4147494","납품","N11",1,10
"20140317","1098526","4023806","납품","W11",1,75
"20140317","2022356","4023806","납품","W11",1,1536
"20140613","2113855","4023806","납품","N11",1,66
"20140613","2183584","4023806","납품","W11",1,256
"20140610","2056331","4147494","납품","N11",1,10
"20140611","2022356","4023806","납품","N11",1,256
"20140626","2179609","4198463","납품","PA12",1,136
"20140627","1182777","4023806","납품","N11",1,495
"20140624","2045274","4023806","납품","N11",1,256
"20140623","2011029","4023806","납품","N11",1,256
"20140623","2179609","4198463","납품","PA11",1,384
"20140623","2179609","4198463","납품","PA12",1,136
"20140623","2183584","4023806","납품","W11",1,256
"20140617","2016517","4023806","납품","W11",1,256
"20140526","2183584","4023806","납품","W11",1,180
"20140521","2022356","4023806","납품","W11",1,768
"20140607","2045274","4023806","납품","N11",1,256
"20140609","2022356","4023806","납품","W11",1,1280
"20140603","2022356","4023806","납품","W11",1,768
"20140603","2045274","4023806","납품","N11",1,256
"20140605","2027529","4023806","납품","N11",1,256
"20140519","2179609","4198463","납품","PA11",1,320
"20140519","2179609","4198463","납품","PA12",1,187
"20140515","2022356","4023806","납품","N11",1,768
"20140516","2022356","4023806","납품","W11",1,1536
"20140514","2022356","4023806","납품","W11",1,512
"20140520","2107161","4023806","납품","W11",1,256
"20140516","2179609","4198463","납품","PA11",1,480
"20140528","2022356","4023806","납품","N11",1,256
"20140528","2183584","4023806","납품","W11",1,256
"20140530","2022356","4023806","납품","W11",1,1280
"20140527","2179609","4198463","납품","PA12",1,136
"20140530","2179609","4198463","납품","PA11",1,320
"20140512","2022356","4023806","납품","N11",1,256
"20140506","2056331","4147494","납품","N11",1,10
"20140507","2022356","4023806","납품","W11",1,768
"20140507","2179609","4198463","납품","PA12",1,187
"20140513","2022356","4023806","납품","W11",1,1280
"20140513","2179609","4198463","납품","PA12",1,187
"20140806","2179609","4198463","납품","PA11",1,320
"20140822","2022356","4023806","납품","N11",1,1024
"20140822","2022356","4023806","납품","W11",1,1792
"20140819","2179609","4198463","납품","PA11",1,320
"20140818","2022356","4023806","납품","W11",1,1536
"20140816","2179609","4198463","납품","PA11",1,320
"20140813","2013713","4023806","납품","W11",1,256
"20140715","2013713","4023806","납품","W11",1,256
"20140717","2022356","4023806","납품","W11",1,768
"20140715","2179609","4198463","납품","PA11",1,160
"20140716","2041879","4023806","납품","W11",1,256
"20140719","1148208","4023806","납품","N11",1,256
"20140715","1171299","4023806","납품","N11",1,256
"20140730","2022356","4023806","납품","N11",1,256
"20140731","1068167","4023806","납품","N11",1,480
"20140731","1148208","4023806","납품","N11",1,512
"20140711","2211616","4023806","납품","N11",1,256
"20140709","2022356","4023806","납품","N11",1,256
"20140724","2022356","4023806","납품","N11",1,256
"20140722","1209055","4023806","납품","N11",1,256
"20140722","2022356","4023806","납품","N11",1,256
"20140723","1068167","4023806","납품","N11",1,720
"20140722","2183584","4023806","납품","W11",1,256
"20140702","2179609","4198463","납품","PA11",1,320
"20140704","2146101","4023806","납품","N11",2,512
"20140704","2182636","4023806","납품","N11",1,256
"20140705","2032165","4023806","납품","N11",1,256
"20140701","2022356","4023806","납품","W11",1,1024
"20141003","2056331","4147494","납품","N11",1,10
"20141001","2022356","4023806","납품","W11",1,1280
"20140930","2179609","4198463","납품","PA11",1,160
"20141017","2022356","4023806","납품","W11",1,1280
"20141016","2022356","4023806","납품","W11",1,1024
"20141009","2211615","4023806","납품","N11",1,256
"20141013","2016517","4023806","납품","W11",1,256
"20141013","2179609","4198463","납품","PA12",1,323
"20140912","2013713","4023806","납품","W11",1,256
"20140926","2016517","4023806","납품","W11",1,256
"20140924","2179609","4198463","납품","PA11",1,384
"20140927","2211615","4023806","납품","N11",1,256
"20140922","2013713","4023806","납품","W11",1,256
"20140919","2022356","4023806","납품","W11",1,1536
"20140829","2107161","4023806","납품","W11",1,256
"20140827","2022356","4023806","납품","W11",1,1024
"20140827","2027529","4023806","납품","N11",1,256
"20141126","2211615","4023806","납품","N11",1,256
"20141126","2011029","4023806","납품","W11",1,256
"20141211","2022356","4023806","납품","W11",1,1024
"20141205","2211615","4023806","납품","N11",2,512
"20141210","2022356","4023806","납품","W11",1,1536
"20141209","2187277","4023806","납품","W11",1,256
"20141202","2211615","4023806","납품","N11",1,256
"20141204","2022356","4023806","납품","N11",1,256
"20141204","2022356","4023806","납품","W11",1,512
"20141201","2032165","4023806","납품","N11",1,256
"20141205","2042511","4023806","납품","W11",1,512
"20141204","2146101","4023806","납품","N11",1,256
"20141204","2112214","4023806","납품","N11",1,256
"20141105","2013713","4023806","납품","N11",1,256
"20141106","2117429","4023806","납품","W11",1,256
"20141106","2211615","4023806","납품","N11",1,256
"20141118","2112214","4023806","납품","N11",1,256
"20141120","1106176","4023806","납품","W11",1,256
"20141120","2022356","4023806","납품","W11",1,1024
"20141101","2016517","4023806","납품","W11",1,256
"20141114","2022356","4023806","납품","N11",1,256
"20141112","2056331","4023806","납품","W11",1,256
"20141114","2179609","4198463","납품","PA12",1,187
"20141111","2179609","4198463","납품","PA12",1,187
"20141110","2022356","4023806","납품","W11",1,1536
"20141112","1098526","4023806","납품","W11",1,512
"20141021","2016517","4023806","납품","W11",1,256
"20141021","2022356","4023806","납품","N11",1,256
"20141023","2011029","4023806","납품","W11",1,256
"20141027","2022356","4023806","납품","N11",1,256
"20141023","2117433","4023806","납품","W11",1,256
"20150119","2022356","4023806","납품","N11",1,256
"20150119","2022356","4023806","납품","W11",1,768
"20150122","2013713","4023806","납품","W11",1,256
"20150119","2179609","4198463","납품","PA11",1,320
"20150120","2041879","4023806","납품","N11",1,256
"20150119","2211615","4023806","납품","N11",1,256
"20150204","2187277","4023806","납품","W11",1,256
"20150206","2016517","4023806","납품","W11",1,256
"20150202","2013713","4023806","납품","W11",1,256
"20150130","2211615","4023806","납품","N11",1,256
"20150202","2022356","4023806","납품","N11",1,256
"20150202","2022356","4023806","납품","W11",1,1536
"20150131","2179609","4198463","납품","PA11",1,160
"20150204","2022356","4023806","납품","W11",1,1536
"20150205","2041879","4023806","납품","W11",1,256
"20150206","2113855","4023806","납품","N11",1,240
"20150126","2022356","4023806","납품","N11",1,256
"20150129","2022356","4023806","납품","N11",1,512
"20150130","2013713","4023806","납품","W11",1,256
"20150128","2211615","4023806","납품","N11",1,180
"20141231","2179609","4198463","납품","PA12",1,187
"20141230","2056331","4147494","납품","N11",1,10
"20141229","2211615","4023806","납품","N11",1,256
"20150105","2013713","4023806","납품","N11",1,256
"20150105","2022356","4023806","납품","N11",1,256
"20150114","2065676","4198463","납품","PA12",1,187
"20150112","2211616","4023806","납품","N11",2,512
"20150115","2022356","4023806","납품","W11",1,1024
"20150113","2013713","4023806","납품","N11",1,256
"20141223","2211615","4023806","납품","N11",1,256
"20141226","2022356","4023806","납품","W11",1,1280
"20141224","2022356","4023806","납품","N11",1,256
"20141224","2022356","4023806","납품","W11",1,1024
"20141226","2211615","4023806","납품","N11",1,256
"20141222","2013713","4023806","납품","W11",1,256
"20150108","2022356","4023806","납품","W11",1,1024
"20150105","2211615","4023806","납품","N11",1,256
"20150110","2179609","4198463","납품","PA11",1,160
"20141219","2022356","4023806","납품","N11",1,512
"20141215","2022356","4023806","납품","N11",1,512
"20150318","2211615","4023806","납품","N11",1,256
"20150319","2179609","4198463","납품","PA12",1,187
"20150317","2179609","4198463","납품","PA11",1,160
"20150314","2179609","4198463","납품","PA12",1,136
"20150331","2022356","4023806","납품","W11",1,1024
"20150330","2022356","4023806","납품","N11",1,256
"20150325","2022356","4023806","납품","N11",1,256
"20150324","1051215","4023806","납품","W11",1,288
"20150227","2179609","4198463","납품","PA11",1,160
"20150227","2179609","4198463","납품","PA12",1,323
"20150224","2022356","4023806","납품","N11",1,256
"20150224","2022356","4023806","납품","W11",1,1280
"20150226","2179609","4198463","납품","PA12",1,374
"20150225","2065676","4198463","납품","PA12",1,187
"20150309","2016517","4023806","납품","W11",1,256
"20150310","2022356","4023806","납품","W11",1,1024
"20150307","2016517","4147494","납품","N11",1,288
"20150310","2179609","4198463","납품","PA12",1,187
"20150216","2112214","4198463","납품","PA12",1,128
"20150223","2022356","4023806","납품","N11",1,512
"20150303","2013713","4023806","납품","W11",1,256
"20150306","2022356","4023806","납품","W11",1,512
"20150228","2016517","4023806","납품","W11",1,256
"20150207","2179609","4198463","납품","PA12",1,187
"20150209","2013713","4023806","납품","W11",1,256
"20150211","2041879","4023806","납품","W11",1,256
"20150212","2179609","4198463","납품","PA12",1,187
"20150212","2022356","4023806","납품","N11",1,512
"20150506","2016517","4023806","납품","W11",1,256
"20150504","2146101","4023806","납품","N11",1,256
"20150506","2013713","4023806","납품","W11",1,240
"20150521","2022356","4023806","납품","W11",1,256
"20150512","2211615","4023806","납품","N11",1,256
"20150514","2179609","4198463","납품","PA11",1,320
"20150514","2042511","4023806","납품","W11",1,256
"20150416","2211615","4023806","납품","N11",1,256
"20150428","2179609","4198463","납품","PA11",1,320
"20150430","2022356","4023806","납품","N11",1,256
"20150430","2041879","4023806","납품","W11",1,256
"20150429","2032165","4023806","납품","W11",1,256
"20150429","2065676","4198463","납품","PA11",1,160
"20150501","2022356","4023806","납품","W11",1,256
"20150408","2022356","4023806","납품","W11",1,1536
"20150410","2022356","4023806","납품","N11",1,512
"20150408","2179609","4198463","납품","PA12",1,187
"20150410","2179609","4198463","납품","PA11",1,320
"20150413","2022356","4023806","납품","W11",1,1536
"20150422","1098526","4023806","납품","W11",1,205
"20150421","2107161","4023806","납품","W11",1,456
"20150427","2022356","4023806","납품","N11",1,256
"20150403","2179609","4198463","납품","PA11",1,640
"20150626","2022356","4023806","납품","N11",1,256
"20150624","2211615","4023806","납품","N11",1,512
"20150626","2179609","4198463","납품","PA12",1,323
"20150623","2179609","4023806","납품","W11",1,256
"20150623","2211615","4023806","납품","N11",1,512
"20150625","2022356","4023806","납품","W11",1,1280
"20150709","2117429","4023806","납품","W11",1,256
"20150709","2146101","4023806","납품","N11",2,512
"20150708","2179609","4198463","납품","PA11",1,238
"20150706","2016517","4023806","납품","W11",2,512
"20150706","2211615","4023806","납품","N11",1,512
"20150702","2089579","4023806","납품","N11",1,256
"20150703","2211615","4023806","납품","N11",2,512
"20150703","2022356","4023806","납품","W11",1,1024
"20150605","2022356","4023806","납품","W11",1,1280
"20150608","2022356","4023806","납품","N11",1,512
"20150622","2203995","4023806","납품","N11",1,256
"20150617","2179609","4198463","납품","PA11",1,320
"20150603","2022356","4023806","납품","W11",1,1536
"20150602","2022356","4023806","납품","W11",1,1024
"20150612","2179609","4198463","납품","PA12",1,323
"20150528","2022356","4023806","납품","N11",1,256
"20150523","2179609","4198463","납품","PA11",1,160
"20150527","1005864","4023806","납품","W11",1,256
"20150527","2022356","4023806","납품","N11",1,256
"20150815","2211615","4023806","납품","N11",1,512
"20150818","2022356","4023806","납품","N11",1,512
"20150818","2179609","4198463","납품","PA11",1,160
"20150829","2016517","4023806","납품","W11",1,256
"20150825","2090291","4023806","납품","N11",1,256
"20150818","2032165","4023806","납품","N11",1,256
"20150821","2117429","4023806","납품","W11",1,256
"20150824","2187277","4023806","납품","W11",1,256
"20150820","2179609","4198463","납품","PA12",1,187
"20150825","2056331","4147494","납품","N11",1,12
"20150822","2146103","4023806","납품","N11",1,256
"20150724","2179609","4198463","납품","PA12",1,187
"20150729","2022356","4023806","납품","W11",1,1280
"20150727","2022356","4023806","납품","N11",1,256
"20150812","2022356","4023806","납품","W11",1,1536
"20150722","2016517","4023806","납품","W11",1,288
"20150723","2179609","4198463","납품","PA11",1,320
"20150804","2211615","4023806","납품","N11",1,256
"20150801","2058041","4147494","납품","N11",1,288
"20150731","1106176","4023806","납품","W11",1,8
"20150731","2117433","4023806","납품","W11",1,248
"20150714","2211615","4023806","납품","N11",1,512
"20150717","2022356","4023806","납품","W11",1,1280
"20150714","2022356","4023806","납품","N11",1,256
"20150714","2022356","4023806","납품","W11",1,1024
"20150713","2022356","4023806","납품","W11",1,1024
"20151006","2022356","4023806","납품","W11",1,1280
"20151005","1051215","4023806","납품","W11",1,71
"20151020","2056331","4147494","납품","N11",1,10
"20151019","2022356","4023806","납품","N11",1,256
"20151015","2022356","4023806","납품","W11",1,1024
"20151016","2022356","4023806","납품","W11",1,1536
"20151012","2117433","4023806","납품","W11",1,256
"20151013","2022356","4023806","납품","N11",1,256
"20151009","2016517","4023806","납품","W11",1,256
